Classifier,Cell_Type_1,Cell_Type_2,Correlation,P_value,Correlation_Variance,CV_Cell_Type_1,CV_Cell_Type_2,FDR_corrected_pvalue
Healthy,Th1/Th2-like T cells,Transitional Monocytes,-0.0833333333333333,0.04075771521047389,0.0,0.5070853226042543,0.3602018691989214,0.047762947512274084
Healthy,Th1/Th2-like T cells,Transitional/activated B cells,-0.18333333333333332,5.570092312945363e-06,7.781535128837317e-34,0.5070853226042543,1.0969764604362944,8.525651499406168e-06
Healthy,Transitional Monocytes,Transitional/activated B cells,0.6333333333333332,0.0,1.2450456206139707e-32,0.3602018691989214,1.0969764604362944,0.0
Slow,Basophils,Central Memory and Effector Memory CD4+ T cells,0.5333333333333332,0.0,1.2450456206139707e-32,0.5220159385187412,0.3816724709458864,0.0
Slow,Basophils,Central Memory and Effector Memory CD8+ T cells,0.26666666666666655,2.1749935186221592e-11,3.112614051534927e-33,0.5220159385187412,0.588977698000442,3.907173985548789e-11
Slow,Basophils,Classical Monocytes,0.4666666666666668,0.0,2.801352646381434e-32,0.5220159385187412,0.322539260876773,0.0
Slow,Basophils,Eosinophils,0.033333333333333305,0.4140431958714845,4.863459455523323e-35,0.5220159385187412,0.8533588143356079,0.4389150486270154
Slow,Basophils,Innate Lymphoid Cell Precursors,-0.13333333333333328,0.0010178368622439926,7.781535128837317e-34,0.5220159385187412,2.1510088216297443,0.0013571158163253234
Slow,Basophils,Low density Neutrophils,0.3333333333333334,0.0,1.2450456206139707e-32,0.5220159385187412,1.2153080008256492,0.0
Slow,Basophils,MAIT/NKT-like cells,0.2333333333333334,5.789496437813568e-09,7.003381615953586e-33,0.5220159385187412,0.8509500015214381,9.595850449414753e-09
Slow,Basophils,Memory B cells,-0.42378968976300657,0.0,3.112614051534927e-33,0.5220159385187412,4.936668335051579,0.0
Slow,Basophils,NK cell,0.11666666666666664,0.004094207235746605,1.7508454039883964e-33,0.5220159385187412,0.5405390684327066,0.005139172262443438
Slow,Basophils,Naive B cells,0.4166666666666666,0.0,0.0,0.5220159385187412,0.38561806122690506,0.0
Slow,Basophils,Naive CD4+ T cells,0.6166666666666665,0.0,1.2450456206139707e-32,0.5220159385187412,0.5118875243840818,0.0
Slow,Basophils,Naive CD8+ T cells,0.033333333333333305,0.4140431958714845,4.863459455523323e-35,0.5220159385187412,0.7128846559749665,0.4389150486270154
Slow,Basophils,Neutrophils,-0.5833333333333334,0.0,0.0,0.5220159385187412,0.0877853117203214,0.0
Slow,Basophils,Non-Classical Monocytes,0.6166666666666665,0.0,1.2450456206139707e-32,0.5220159385187412,0.4851705394233283,0.0
Slow,Basophils,Plasmablast B cells,0.45000000000000023,0.0,4.980182482455883e-32,0.5220159385187412,1.2120869810854338,0.0
Slow,Basophils,Plasmacytoid Dendritic cells,0.2833333333333333,9.64783808399261e-13,0.0,0.5220159385187412,0.44866367643496735,1.8203468083004923e-12
Slow,Basophils,Regulatory Myeloid Cells/Monocytic Myeloid-derived Suppressor cells,0.0,1.0,0.0,0.5220159385187412,0.9237500679855754,1.0
Slow,Basophils,Regulatory T cells,0.3333333333333334,0.0,1.2450456206139707e-32,0.5220159385187412,1.4451019580649032,0.0
Slow,Basophils,TCRγδ T-cell,0.0,1.0,0.0,0.5220159385187412,0.875733529585747,1.0
Slow,Basophils,Terminal Effector CD4+ T cells,-0.11666666666666664,0.004094207235746605,1.7508454039883964e-33,0.5220159385187412,1.131099819448879,0.005139172262443438
Slow,Basophils,Terminal Effector CD8+ T cells,0.0,1.0,0.0,0.5220159385187412,1.0528153739767316,1.0
Slow,Basophils,Th1/Th2-like T cells,0.4166666666666666,0.0,0.0,0.5220159385187412,0.5070853226042543,0.0
Slow,Basophils,Transitional Monocytes,0.7000000000000002,0.0,4.980182482455883e-32,0.5220159385187412,0.3602018691989214,0.0
Slow,Basophils,Transitional/activated B cells,0.2175751262764879,6.092999416118516e-08,0.0,0.5220159385187412,1.0969764604362944,9.880539593705702e-08
Slow,Central Memory and Effector Memory CD4+ T cells,Central Memory and Effector Memory CD8+ T cells,0.0833333333333333,0.04075771521047389,0.0,0.3816724709458864,0.588977698000442,0.047762947512274084
Slow,Central Memory and Effector Memory CD4+ T cells,Classical Monocytes,0.7000000000000002,0.0,4.980182482455883e-32,0.3816724709458864,0.322539260876773,0.0
Slow,Central Memory and Effector Memory CD4+ T cells,Eosinophils,-0.2333333333333334,5.789496437813568e-09,7.003381615953586e-33,0.3816724709458864,0.8533588143356079,9.595850449414753e-09
Slow,Central Memory and Effector Memory CD4+ T cells,Innate Lymphoid Cell Precursors,-0.1999999999999999,6.837856474373183e-07,0.0,0.3816724709458864,2.1510088216297443,1.0360388597535124e-06
Slow,Central Memory and Effector Memory CD4+ T cells,Low density Neutrophils,-0.06666666666666661,0.10196126662679483,1.9453837822093293e-34,0.3816724709458864,1.2153080008256492,0.11542784901146586
Slow,Central Memory and Effector Memory CD4+ T cells,MAIT/NKT-like cells,0.1999999999999999,6.837856474373183e-07,0.0,0.3816724709458864,0.8509500015214381,1.0360388597535124e-06
Slow,Central Memory and Effector Memory CD4+ T cells,Memory B cells,-0.22037063867676335,4.065680836440322e-08,3.112614051534927e-33,0.3816724709458864,4.936668335051579,6.665050551541511e-08
Slow,Central Memory and Effector Memory CD4+ T cells,NK cell,0.3833333333333333,0.0,0.0,0.3816724709458864,0.5405390684327066,0.0
Slow,Central Memory and Effector Memory CD4+ T cells,Naive B cells,0.6166666666666665,0.0,1.2450456206139707e-32,0.3816724709458864,0.38561806122690506,0.0
Slow,Central Memory and Effector Memory CD4+ T cells,Naive CD4+ T cells,0.7833333333333333,0.0,0.0,0.3816724709458864,0.5118875243840818,0.0
Slow,Central Memory and Effector Memory CD4+ T cells,Naive CD8+ T cells,-0.3333333333333334,0.0,1.2450456206139707e-32,0.3816724709458864,0.7128846559749665,0.0
Slow,Central Memory and Effector Memory CD4+ T cells,Neutrophils,-0.5333333333333332,0.0,1.2450456206139707e-32,0.3816724709458864,0.0877853117203214,0.0
Slow,Central Memory and Effector Memory CD4+ T cells,Non-Classical Monocytes,0.1999999999999999,6.837856474373183e-07,0.0,0.3816724709458864,0.4851705394233283,1.0360388597535124e-06
Slow,Central Memory and Effector Memory CD4+ T cells,Plasmablast B cells,0.45000000000000023,0.0,4.980182482455883e-32,0.3816724709458864,1.2120869810854338,0.0
Slow,Central Memory and Effector Memory CD4+ T cells,Plasmacytoid Dendritic cells,0.5166666666666666,0.0,1.2450456206139707e-32,0.3816724709458864,0.44866367643496735,0.0
Slow,Central Memory and Effector Memory CD4+ T cells,Regulatory Myeloid Cells/Monocytic Myeloid-derived Suppressor cells,0.21666666666666656,6.940806440702829e-08,7.781535128837317e-34,0.3816724709458864,0.9237500679855754,1.0959168064267625e-07
Slow,Central Memory and Effector Memory CD4+ T cells,Regulatory T cells,0.5666666666666667,0.0,0.0,0.3816724709458864,1.4451019580649032,0.0
Slow,Central Memory and Effector Memory CD4+ T cells,TCRγδ T-cell,0.016666666666666604,0.6830636447614804,1.2158648638808308e-35,0.3816724709458864,0.875733529585747,0.701777717220699
Slow,Central Memory and Effector Memory CD4+ T cells,Terminal Effector CD4+ T cells,-0.3666666666666667,0.0,0.0,0.3816724709458864,1.131099819448879,0.0
Slow,Central Memory and Effector Memory CD4+ T cells,Terminal Effector CD8+ T cells,-0.21666666666666656,6.940806440702829e-08,7.781535128837317e-34,0.3816724709458864,1.0528153739767316,1.0959168064267625e-07
Slow,Central Memory and Effector Memory CD4+ T cells,Th1/Th2-like T cells,0.45000000000000023,0.0,4.980182482455883e-32,0.3816724709458864,0.5070853226042543,0.0
Slow,Central Memory and Effector Memory CD4+ T cells,Transitional Monocytes,0.18333333333333332,5.570092312945363e-06,7.781535128837317e-34,0.3816724709458864,0.3602018691989214,8.111784921765092e-06
Slow,Central Memory and Effector Memory CD4+ T cells,Transitional/activated B cells,-0.40167715620274697,0.0,1.2450456206139707e-32,0.3816724709458864,1.0969764604362944,0.0
Slow,Central Memory and Effector Memory CD8+ T cells,Classical Monocytes,0.3,3.419486915845482e-14,0.0,0.588977698000442,0.322539260876773,6.793682614262547e-14
Slow,Central Memory and Effector Memory CD8+ T cells,Eosinophils,0.04999999999999989,0.2202863591873987,4.863459455523323e-35,0.588977698000442,0.8533588143356079,0.2429628961625721
Slow,Central Memory and Effector Memory CD8+ T cells,Innate Lymphoid Cell Precursors,-0.2833333333333333,9.64783808399261e-13,0.0,0.588977698000442,2.1510088216297443,1.8203468083004923e-12
Slow,Central Memory and Effector Memory CD8+ T cells,Low density Neutrophils,-0.11666666666666664,0.004094207235746605,1.7508454039883964e-33,0.588977698000442,1.2153080008256492,0.005139172262443438
Slow,Central Memory and Effector Memory CD8+ T cells,MAIT/NKT-like cells,-0.4333333333333331,0.0,2.801352646381434e-32,0.588977698000442,0.8509500015214381,0.0
Slow,Central Memory and Effector Memory CD8+ T cells,Memory B cells,0.18646746349572285,3.80844052783047e-06,3.112614051534927e-33,0.588977698000442,4.936668335051579,5.712660791745705e-06
Slow,Central Memory and Effector Memory CD8+ T cells,NK cell,0.2833333333333333,9.64783808399261e-13,0.0,0.588977698000442,0.5405390684327066,1.8203468083004923e-12
Slow,Central Memory and Effector Memory CD8+ T cells,Naive B cells,0.5499999999999998,0.0,1.2450456206139707e-32,0.588977698000442,0.38561806122690506,0.0
Slow,Central Memory and Effector Memory CD8+ T cells,Naive CD4+ T cells,0.3333333333333334,0.0,1.2450456206139707e-32,0.588977698000442,0.5118875243840818,0.0
Slow,Central Memory and Effector Memory CD8+ T cells,Naive CD8+ T cells,-0.0833333333333333,0.04075771521047389,0.0,0.588977698000442,0.7128846559749665,0.047762947512274084
Slow,Central Memory and Effector Memory CD8+ T cells,Neutrophils,-0.7666666666666667,0.0,0.0,0.588977698000442,0.0877853117203214,0.0
Slow,Central Memory and Effector Memory CD8+ T cells,Non-Classical Monocytes,0.4333333333333331,0.0,2.801352646381434e-32,0.588977698000442,0.4851705394233283,0.0
Slow,Central Memory and Effector Memory CD8+ T cells,Plasmablast B cells,0.666666666666667,0.0,4.980182482455883e-32,0.588977698000442,1.2120869810854338,0.0
Slow,Central Memory and Effector Memory CD8+ T cells,Plasmacytoid Dendritic cells,0.2333333333333334,5.789496437813568e-09,7.003381615953586e-33,0.588977698000442,0.44866367643496735,9.595850449414753e-09
Slow,Central Memory and Effector Memory CD8+ T cells,Regulatory Myeloid Cells/Monocytic Myeloid-derived Suppressor cells,0.26666666666666655,2.1749935186221592e-11,3.112614051534927e-33,0.588977698000442,0.9237500679855754,3.907173985548789e-11
Slow,Central Memory and Effector Memory CD8+ T cells,Regulatory T cells,0.39999999999999986,0.0,3.112614051534927e-33,0.588977698000442,1.4451019580649032,0.0
Slow,Central Memory and Effector Memory CD8+ T cells,TCRγδ T-cell,-0.0833333333333333,0.04075771521047389,0.0,0.588977698000442,0.875733529585747,0.047762947512274084
Slow,Central Memory and Effector Memory CD8+ T cells,Terminal Effector CD4+ T cells,0.4666666666666668,0.0,2.801352646381434e-32,0.588977698000442,1.131099819448879,0.0
Slow,Central Memory and Effector Memory CD8+ T cells,Terminal Effector CD8+ T cells,0.7333333333333334,0.0,0.0,0.588977698000442,1.0528153739767316,0.0
Slow,Central Memory and Effector Memory CD8+ T cells,Th1/Th2-like T cells,0.75,0.0,0.0,0.588977698000442,0.5070853226042543,0.0
Slow,Central Memory and Effector Memory CD8+ T cells,Transitional Monocytes,0.7666666666666667,0.0,0.0,0.588977698000442,0.3602018691989214,0.0
Slow,Central Memory and Effector Memory CD8+ T cells,Transitional/activated B cells,0.05857791861290063,0.15085878701914468,1.2158648638808307e-33,0.588977698000442,1.0969764604362944,0.1701414891193361
Slow,Classical Monocytes,Eosinophils,0.0,1.0,0.0,0.322539260876773,0.8533588143356079,1.0
Slow,Classical Monocytes,Innate Lymphoid Cell Precursors,-0.016666666666666604,0.6830636447614804,1.2158648638808308e-35,0.322539260876773,2.1510088216297443,0.701777717220699
Slow,Classical Monocytes,Low density Neutrophils,-0.3666666666666667,0.0,0.0,0.322539260876773,1.2153080008256492,0.0
Slow,Classical Monocytes,MAIT/NKT-like cells,0.0,1.0,0.0,0.322539260876773,0.8509500015214381,1.0
Slow,Classical Monocytes,Memory B cells,0.18646746349572285,3.80844052783047e-06,3.112614051534927e-33,0.322539260876773,4.936668335051579,5.712660791745705e-06
Slow,Classical Monocytes,NK cell,0.06666666666666661,0.10196126662679483,1.9453837822093293e-34,0.322539260876773,0.5405390684327066,0.11542784901146586
Slow,Classical Monocytes,Naive B cells,0.75,0.0,0.0,0.322539260876773,0.38561806122690506,0.0
Slow,Classical Monocytes,Naive CD4+ T cells,0.4166666666666666,0.0,0.0,0.322539260876773,0.5118875243840818,0.0
Slow,Classical Monocytes,Naive CD8+ T cells,-0.3333333333333334,0.0,1.2450456206139707e-32,0.322539260876773,0.7128846559749665,0.0
Slow,Classical Monocytes,Neutrophils,-0.5499999999999998,0.0,1.2450456206139707e-32,0.322539260876773,0.0877853117203214,0.0
Slow,Classical Monocytes,Non-Classical Monocytes,0.1666666666666666,3.7735186990017766e-05,0.0,0.322539260876773,0.4851705394233283,5.3398849514176086e-05
Slow,Classical Monocytes,Plasmablast B cells,0.45000000000000023,0.0,4.980182482455883e-32,0.322539260876773,1.2120869810854338,0.0
Slow,Classical Monocytes,Plasmacytoid Dendritic cells,0.26666666666666655,2.1749935186221592e-11,3.112614051534927e-33,0.322539260876773,0.44866367643496735,3.907173985548789e-11
Slow,Classical Monocytes,Regulatory Myeloid Cells/Monocytic Myeloid-derived Suppressor cells,0.0833333333333333,0.04075771521047389,0.0,0.322539260876773,0.9237500679855754,0.047762947512274084
Slow,Classical Monocytes,Regulatory T cells,0.2833333333333333,9.64783808399261e-13,0.0,0.322539260876773,1.4451019580649032,1.8203468083004923e-12
Slow,Classical Monocytes,TCRγδ T-cell,0.033333333333333305,0.4140431958714845,4.863459455523323e-35,0.322539260876773,0.875733529585747,0.4389150486270154
Slow,Classical Monocytes,Terminal Effector CD4+ T cells,-0.21666666666666656,6.940806440702829e-08,7.781535128837317e-34,0.322539260876773,1.131099819448879,1.0959168064267625e-07
Slow,Classical Monocytes,Terminal Effector CD8+ T cells,-0.016666666666666604,0.6830636447614804,1.2158648638808308e-35,0.322539260876773,1.0528153739767316,0.701777717220699
Slow,Classical Monocytes,Th1/Th2-like T cells,0.4666666666666668,0.0,2.801352646381434e-32,0.322539260876773,0.5070853226042543,0.0
Slow,Classical Monocytes,Transitional Monocytes,0.4666666666666668,0.0,2.801352646381434e-32,0.322539260876773,0.3602018691989214,0.0
Slow,Classical Monocytes,Transitional/activated B cells,-0.3347309635022891,0.0,1.2450456206139707e-32,0.322539260876773,1.0969764604362944,0.0
Slow,Eosinophils,Innate Lymphoid Cell Precursors,-0.11666666666666664,0.004094207235746605,1.7508454039883964e-33,0.8533588143356079,2.1510088216297443,0.005139172262443438
Slow,Eosinophils,Low density Neutrophils,0.3666666666666667,0.0,0.0,0.8533588143356079,1.2153080008256492,0.0
Slow,Eosinophils,MAIT/NKT-like cells,-0.1999999999999999,6.837856474373183e-07,0.0,0.8533588143356079,0.8509500015214381,1.0360388597535124e-06
Slow,Eosinophils,Memory B cells,-0.22037063867676335,4.065680836440322e-08,3.112614051534927e-33,0.8533588143356079,4.936668335051579,6.665050551541511e-08
Slow,Eosinophils,NK cell,-0.1666666666666666,3.7735186990017766e-05,0.0,0.8533588143356079,0.5405390684327066,5.3398849514176086e-05
Slow,Eosinophils,Naive B cells,-0.06666666666666661,0.10196126662679483,1.9453837822093293e-34,0.8533588143356079,0.38561806122690506,0.11542784901146586
Slow,Eosinophils,Naive CD4+ T cells,-0.26666666666666655,2.1749935186221592e-11,3.112614051534927e-33,0.8533588143356079,0.5118875243840818,3.907173985548789e-11
Slow,Eosinophils,Naive CD8+ T cells,0.5,0.0,0.0,0.8533588143356079,0.7128846559749665,0.0
Slow,Eosinophils,Neutrophils,-0.06666666666666661,0.10196126662679483,1.9453837822093293e-34,0.8533588143356079,0.0877853117203214,0.11542784901146586
Slow,Eosinophils,Non-Classical Monocytes,-0.033333333333333305,0.4140431958714845,4.863459455523323e-35,0.8533588143356079,0.4851705394233283,0.4389150486270154
Slow,Eosinophils,Plasmablast B cells,-0.1666666666666666,3.7735186990017766e-05,0.0,0.8533588143356079,1.2120869810854338,5.3398849514176086e-05
Slow,Eosinophils,Plasmacytoid Dendritic cells,-0.4666666666666668,0.0,2.801352646381434e-32,0.8533588143356079,0.44866367643496735,0.0
Slow,Eosinophils,Regulatory Myeloid Cells/Monocytic Myeloid-derived Suppressor cells,-0.6,0.0,0.0,0.8533588143356079,0.9237500679855754,0.0
Slow,Eosinophils,Regulatory T cells,-0.1999999999999999,6.837856474373183e-07,0.0,0.8533588143356079,1.4451019580649032,1.0360388597535124e-06
Slow,Eosinophils,TCRγδ T-cell,0.2333333333333334,5.789496437813568e-09,7.003381615953586e-33,0.8533588143356079,0.875733529585747,9.595850449414753e-09
Slow,Eosinophils,Terminal Effector CD4+ T cells,0.6166666666666665,0.0,1.2450456206139707e-32,0.8533588143356079,1.131099819448879,0.0
Slow,Eosinophils,Terminal Effector CD8+ T cells,0.4166666666666666,0.0,0.0,0.8533588143356079,1.0528153739767316,0.0
Slow,Eosinophils,Th1/Th2-like T cells,-0.033333333333333305,0.4140431958714845,4.863459455523323e-35,0.8533588143356079,0.5070853226042543,0.4389150486270154
Slow,Eosinophils,Transitional Monocytes,0.016666666666666604,0.6830636447614804,1.2158648638808308e-35,0.8533588143356079,0.3602018691989214,0.701777717220699
Slow,Eosinophils,Transitional/activated B cells,0.10878756313824389,0.007465624885711453,1.9453837822093293e-34,0.8533588143356079,1.0969764604362944,0.009293308986362804
Slow,Innate Lymphoid Cell Precursors,Low density Neutrophils,0.3,3.419486915845482e-14,0.0,2.1510088216297443,1.2153080008256492,6.793682614262547e-14
Slow,Innate Lymphoid Cell Precursors,MAIT/NKT-like cells,0.45000000000000023,0.0,4.980182482455883e-32,2.1510088216297443,0.8509500015214381,0.0
Slow,Innate Lymphoid Cell Precursors,Memory B cells,-0.1017095255431215,0.012419014184100519,0.0,2.1510088216297443,4.936668335051579,0.015395472129050231
Slow,Innate Lymphoid Cell Precursors,NK cell,-0.5333333333333332,0.0,1.2450456206139707e-32,2.1510088216297443,0.5405390684327066,0.0
Slow,Innate Lymphoid Cell Precursors,Naive B cells,-0.0833333333333333,0.04075771521047389,0.0,2.1510088216297443,0.38561806122690506,0.047762947512274084
Slow,Innate Lymphoid Cell Precursors,Naive CD4+ T cells,-0.5833333333333334,0.0,0.0,2.1510088216297443,0.5118875243840818,0.0
Slow,Innate Lymphoid Cell Precursors,Naive CD8+ T cells,0.5666666666666667,0.0,0.0,2.1510088216297443,0.7128846559749665,0.0
Slow,Innate Lymphoid Cell Precursors,Neutrophils,0.48333333333333334,0.0,3.112614051534927e-33,2.1510088216297443,0.0877853117203214,0.0
Slow,Innate Lymphoid Cell Precursors,Non-Classical Monocytes,-0.7166666666666667,0.0,0.0,2.1510088216297443,0.4851705394233283,0.0
Slow,Innate Lymphoid Cell Precursors,Plasmablast B cells,-0.48333333333333334,0.0,3.112614051534927e-33,2.1510088216297443,1.2120869810854338,0.0
Slow,Innate Lymphoid Cell Precursors,Plasmacytoid Dendritic cells,-0.6166666666666665,0.0,1.2450456206139707e-32,2.1510088216297443,0.44866367643496735,0.0
Slow,Innate Lymphoid Cell Precursors,Regulatory Myeloid Cells/Monocytic Myeloid-derived Suppressor cells,0.4166666666666666,0.0,0.0,2.1510088216297443,0.9237500679855754,0.0
Slow,Innate Lymphoid Cell Precursors,Regulatory T cells,0.25,3.9419112418670466e-10,0.0,2.1510088216297443,1.4451019580649032,6.915633757661486e-10
Slow,Innate Lymphoid Cell Precursors,TCRγδ T-cell,0.06666666666666661,0.10196126662679483,1.9453837822093293e-34,2.1510088216297443,0.875733529585747,0.11542784901146586
Slow,Innate Lymphoid Cell Precursors,Terminal Effector CD4+ T cells,-0.666666666666667,0.0,4.980182482455883e-32,2.1510088216297443,1.131099819448879,0.0
Slow,Innate Lymphoid Cell Precursors,Terminal Effector CD8+ T cells,-0.5,0.0,0.0,2.1510088216297443,1.0528153739767316,0.0
Slow,Innate Lymphoid Cell Precursors,Th1/Th2-like T cells,-0.6166666666666665,0.0,1.2450456206139707e-32,2.1510088216297443,0.5070853226042543,0.0
Slow,Innate Lymphoid Cell Precursors,Transitional Monocytes,-0.3333333333333334,0.0,1.2450456206139707e-32,2.1510088216297443,0.3602018691989214,0.0
Slow,Innate Lymphoid Cell Precursors,Transitional/activated B cells,0.10041928905068671,0.013584045984854853,1.9453837822093293e-34,2.1510088216297443,1.0969764604362944,0.016770427141796114
Slow,Low density Neutrophils,MAIT/NKT-like cells,0.39999999999999986,0.0,3.112614051534927e-33,1.2153080008256492,0.8509500015214381,0.0
Slow,Low density Neutrophils,Memory B cells,-0.898434142297574,0.0,4.980182482455883e-32,1.2153080008256492,4.936668335051579,0.0
Slow,Low density Neutrophils,NK cell,-0.18333333333333332,5.570092312945363e-06,7.781535128837317e-34,1.2153080008256492,0.5405390684327066,8.111784921765092e-06
Slow,Low density Neutrophils,Naive B cells,-0.15,0.000213763745231077,0.0,1.2153080008256492,0.38561806122690506,0.0002941702916023995
Slow,Low density Neutrophils,Naive CD4+ T cells,0.016666666666666604,0.6830636447614804,1.2158648638808308e-35,1.2153080008256492,0.5118875243840818,0.701777717220699
Slow,Low density Neutrophils,Naive CD8+ T cells,0.8666666666666667,0.0,0.0,1.2153080008256492,0.7128846559749665,0.0
Slow,Low density Neutrophils,Neutrophils,0.06666666666666661,0.10196126662679483,1.9453837822093293e-34,1.2153080008256492,0.0877853117203214,0.11542784901146586
Slow,Low density Neutrophils,Non-Classical Monocytes,-0.1999999999999999,6.837856474373183e-07,0.0,1.2153080008256492,0.4851705394233283,1.0360388597535124e-06
Slow,Low density Neutrophils,Plasmablast B cells,-0.11666666666666664,0.004094207235746605,1.7508454039883964e-33,1.2153080008256492,1.2120869810854338,0.005139172262443438
Slow,Low density Neutrophils,Plasmacytoid Dendritic cells,-0.25,3.9419112418670466e-10,0.0,1.2153080008256492,0.44866367643496735,6.915633757661486e-10
Slow,Low density Neutrophils,Regulatory Myeloid Cells/Monocytic Myeloid-derived Suppressor cells,0.04999999999999989,0.2202863591873987,4.863459455523323e-35,1.2153080008256492,0.9237500679855754,0.2429628961625721
Slow,Low density Neutrophils,Regulatory T cells,0.4333333333333331,0.0,2.801352646381434e-32,1.2153080008256492,1.4451019580649032,0.0
Slow,Low density Neutrophils,TCRγδ T-cell,0.18333333333333332,5.570092312945363e-06,7.781535128837317e-34,1.2153080008256492,0.875733529585747,8.111784921765092e-06
Slow,Low density Neutrophils,Terminal Effector CD4+ T cells,0.0,1.0,0.0,1.2153080008256492,1.131099819448879,1.0
Slow,Low density Neutrophils,Terminal Effector CD8+ T cells,-0.0833333333333333,0.04075771521047389,0.0,1.2153080008256492,1.0528153739767316,0.047762947512274084
Slow,Low density Neutrophils,Th1/Th2-like T cells,-0.18333333333333332,5.570092312945363e-06,7.781535128837317e-34,1.2153080008256492,0.5070853226042543,8.111784921765092e-06
Slow,Low density Neutrophils,Transitional Monocytes,-0.0833333333333333,0.04075771521047389,0.0,1.2153080008256492,0.3602018691989214,0.047762947512274084
Slow,Low density Neutrophils,Transitional/activated B cells,0.45188680072809034,0.0,2.801352646381434e-32,1.2153080008256492,1.0969764604362944,0.0
Slow,MAIT/NKT-like cells,Memory B cells,-0.42378968976300657,0.0,3.112614051534927e-33,0.8509500015214381,4.936668335051579,0.0
Slow,MAIT/NKT-like cells,NK cell,0.2333333333333334,5.789496437813568e-09,7.003381615953586e-33,0.8509500015214381,0.5405390684327066,9.595850449414753e-09
Slow,MAIT/NKT-like cells,Naive B cells,-0.3833333333333333,0.0,0.0,0.8509500015214381,0.38561806122690506,0.0
Slow,MAIT/NKT-like cells,Naive CD4+ T cells,0.0833333333333333,0.04075771521047389,0.0,0.8509500015214381,0.5118875243840818,0.047762947512274084
Slow,MAIT/NKT-like cells,Naive CD8+ T cells,0.2333333333333334,5.789496437813568e-09,7.003381615953586e-33,0.8509500015214381,0.7128846559749665,9.595850449414753e-09
Slow,MAIT/NKT-like cells,Neutrophils,0.48333333333333334,0.0,3.112614051534927e-33,0.8509500015214381,0.0877853117203214,0.0
Slow,MAIT/NKT-like cells,Non-Classical Monocytes,-0.3,3.419486915845482e-14,0.0,0.8509500015214381,0.4851705394233283,6.793682614262547e-14
Slow,MAIT/NKT-like cells,Plasmablast B cells,-0.4166666666666666,0.0,0.0,0.8509500015214381,1.2120869810854338,0.0
Slow,MAIT/NKT-like cells,Plasmacytoid Dendritic cells,-0.033333333333333305,0.4140431958714845,4.863459455523323e-35,0.8509500015214381,0.44866367643496735,0.4389150486270154
Slow,MAIT/NKT-like cells,Regulatory Myeloid Cells/Monocytic Myeloid-derived Suppressor cells,-0.11666666666666664,0.004094207235746605,1.7508454039883964e-33,0.8509500015214381,0.9237500679855754,0.005139172262443438
Slow,MAIT/NKT-like cells,Regulatory T cells,0.21666666666666656,6.940806440702829e-08,7.781535128837317e-34,0.8509500015214381,1.4451019580649032,1.0959168064267625e-07
Slow,MAIT/NKT-like cells,TCRγδ T-cell,-0.5666666666666667,0.0,0.0,0.8509500015214381,0.875733529585747,0.0
Slow,MAIT/NKT-like cells,Terminal Effector CD4+ T cells,-0.6166666666666665,0.0,1.2450456206139707e-32,0.8509500015214381,1.131099819448879,0.0
Slow,MAIT/NKT-like cells,Terminal Effector CD8+ T cells,-0.8499999999999995,0.0,1.1205410585525737e-31,0.8509500015214381,1.0528153739767316,0.0
Slow,MAIT/NKT-like cells,Th1/Th2-like T cells,-0.5,0.0,0.0,0.8509500015214381,0.5070853226042543,0.0
Slow,MAIT/NKT-like cells,Transitional Monocytes,-0.2333333333333334,5.789496437813568e-09,7.003381615953586e-33,0.8509500015214381,0.3602018691989214,9.595850449414753e-09
Slow,MAIT/NKT-like cells,Transitional/activated B cells,-0.30125786715206015,2.6201263381153694e-14,3.112614051534927e-33,0.8509500015214381,1.0969764604362944,5.3838212427028136e-14
Slow,Memory B cells,NK cell,0.11866111313364186,0.0034963816668884817,3.112614051534927e-33,4.936668335051579,0.5405390684327066,0.004600502193274318
Slow,Memory B cells,Naive B cells,-0.0339031751810405,0.40610176515844465,0.0,4.936668335051579,0.38561806122690506,0.4389150486270154
Slow,Memory B cells,Naive CD4+ T cells,-0.3390317518104052,0.0,0.0,4.936668335051579,0.5118875243840818,0.0
Slow,Memory B cells,Naive CD8+ T cells,-0.6611119160302902,0.0,0.0,4.936668335051579,0.7128846559749665,0.0
Slow,Memory B cells,Neutrophils,0.067806350362081,0.09621997182668451,0.0,4.936668335051579,0.0877853117203214,0.11231903326072122
Slow,Memory B cells,Non-Classical Monocytes,0.135612700724162,0.0008305412413460722,0.0,4.936668335051579,0.4851705394233283,0.0011274315493385596
Slow,Memory B cells,Plasmablast B cells,-0.135612700724162,0.0008305412413460722,0.0,4.936668335051579,1.2120869810854338,0.0011274315493385596
Slow,Memory B cells,Plasmacytoid Dendritic cells,-0.135612700724162,0.0008305412413460722,0.0,4.936668335051579,0.44866367643496735,0.0011274315493385596
Slow,Memory B cells,Regulatory Myeloid Cells/Monocytic Myeloid-derived Suppressor cells,-0.0847579379526013,0.037421996798924884,0.0,4.936668335051579,0.9237500679855754,0.04582285322317333
Slow,Memory B cells,Regulatory T cells,-0.5085476277156077,0.0,1.2450456206139707e-32,4.936668335051579,1.4451019580649032,0.0
Slow,Memory B cells,TCRγδ T-cell,-0.25427381385780384,1.9137846862804508e-10,3.112614051534927e-33,4.936668335051579,0.875733529585747,3.4174726540722334e-10
